created_at,text,username,screen_name,verified,followers_count,TOXICITY,INSULT,PROFANITY,THREAT,SEXUALLY_EXPLICIT
Thu Dec 02 15:39:41 +0000 2021,@julesgmanresa Left one has a real Dali vibe but is missing ants.,"Oh, come on! Seriously?",FlosVere,False,41,0.07910483,0.07537057,0.0414466,0.02817751,0.035239786
Thu Dec 02 15:39:41 +0000 2021,@eddy_OTF It's gonna go back we winning our next 6 games in a row might lose 1 game maybe 13-4 maybe 12-5,Paper route Frank,suckafree401,False,828,0.09704334,0.062714465,0.08904281,0.24785422,0.057503384
Thu Dec 02 15:39:41 +0000 2021,I vote #straykids for Worldwide Fans' Choice Top 10 #MAMAVOTE https://t.co/pqJNUCJKM3,Dani°°,lixiesun8,False,261,0.08194195,0.070030265,0.06913764,0.07702665,0.07578796
Thu Dec 02 15:39:41 +0000 2021,@gainkmootz Turn notifications onI follow all of you back,⇠ tap here ☁︎ then tap that ➚,joyfuImind,False,5687,0.24541394,0.21692166,0.1807269,0.32364547,0.100234695
Thu Dec 02 15:39:41 +0000 2021,"My hair is getting longer, isn't it amazing? Even when I do a ponytail. I wonder why it has grown so fast to the point where my hair isn't short anymore. Happy! //But didn't you say you wanna try short hair#Xia Wei miu https://t.co/0V5eioHQJ2",いつも下尾みうちゃん,nyk6344,False,400,0.09461696,0.07494941,0.085179,0.084466375,0.10718044
Thu Dec 02 15:39:41 +0000 2021,"@beninghone This 10k will really go a long way for me and my family for Christmas.The money will be used to get rice, chicken and groundnut oil.God bless you Sir#Christmas2021 #25DaysOfChristmas https://t.co/KifkItzs3F",Sir Abel,SirAbel5,False,1577,0.15017824,0.12275826,0.1295859,0.09463089,0.13012627
Thu Dec 02 15:39:41 +0000 2021,"""Owning a gun means securing it properly and locking it and keeping the ammunition separate,"" Oakland County Prosecutor Karen McDonald told reporters. https://t.co/Or48ZEcbzo via @HuffPostCrime",Donna sparkman🇺🇸💙🌊⚜️,donna_spackman,False,6273,0.11788472,0.07200416,0.044125505,0.50024736,0.07513728
Thu Dec 02 15:39:41 +0000 2021,"Still waiting for an apology from Mark Meadows, Mike Pence, Keith Kellogg &amp; other fmr colleagues from the Trump White House who called me a liar/disgruntled employee for telling Americans the truth about Trump's recklessness on Covid when it mattered &amp; not saving it for a book.",Humberto,Hbjunior1976,False,88,0.56317997,0.70199466,0.1461493,0.073851325,0.043042455
Thu Dec 02 15:39:41 +0000 2021,"Neutron will be a very unique rocket. The second stage will come out of the payload fairing! The first stage together with the payload fairing, that opens like an alligator's mouth, to the launch site.",Merry Astronaut,FutureAstroSite,False,59,0.15246412,0.19453137,0.060689885,0.106955454,0.07828027
Thu Dec 02 15:39:41 +0000 2021,"ONE LUCKY PERSON WHO RETWEETS THIS WILL WIN MY THURSDAY NIGHT FOOTBALL PARLAY!DALLAS COWBOYS VS NEW ORLEANS SAINTS!WIN THE PARLAY, MY BOOK, SHOUTOUT!MUST BE FOLLOWING ME AND RETWEET TO WIN!I'LL PICK ONE LUCKY PERSON AT 7:45 ET!TURN YOUR NOTIFICATIONS ON!#NFL #DALvsNO https://t.co/Cq0BxvnMyy",Golden Geese,TeamGoldenGeese,False,5,0.15210027,0.11419988,0.1148684,0.30235603,0.16632748
Thu Dec 02 15:39:41 +0000 2021,I REALLY GATHERED 99 PPL IN A CALL FOR THIS LMFAO https://t.co/Dn1qDSG8rc,🌹17 Hershey Bar Kevlar Vest✊✊🏻✊🏼✊🏽✊🏾✊🏿,happilynaieve,False,82,0.23643501,0.1524012,0.18412273,0.2959499,0.3976994
Thu Dec 02 15:39:41 +0000 2021,"The central region of M3 can only be resolved into stars by larger instruments, starting with telescopes with a 12-inch aperture.SSR Loved By Whole World https://t.co/AcF8NBx3PP",🥀🦋Eternal Angel🦋🥀🇮🇳,Angelheartalph2,False,417,0.023446683,0.010784986,0.010866352,0.045905698,0.02900112
Thu Dec 02 15:39:41 +0000 2021,"""Hey Mom, I'm sleeping at [best friend's name].Hey Dad, I'm going to [name of friend].""Do you remember your first lie motivated by your urge to #BBC, whiteboy ?That lie that led you to get your pussy blacked like the worst white slut.#BNWO always starts with little lies.  https://t.co/lbodqKdKOP",Zakyrob78,zakyrob78,False,1685,0.8792202,0.88068277,0.9066618,0.572848,0.92423797
Thu Dec 02 15:39:41 +0000 2021,@2021_MAMA_VOTE I vote #MAMAVOTE #lisaPls retwt this poll Lilies ,nhaatstaam,NhtTm89037715,False,132,0.15064088,0.13945508,0.087952465,0.118974335,0.070497714
Thu Dec 02 15:39:41 +0000 2021,[INFO]!Posiciones de @BTS_twt en la lista de fin de ano de Billboard!*Top Duo/Group1. BTS*Artist 100 12. BTS*Hot 100 Artists7. BTS*Billboard Hot 10011. Butter41. Dynamite*Billboard 20040. BE113. Map Of The Soul: 7*Digital Song Sales1. Butter2. Dynamite https://t.co/XZFLSnhIsr,Jxmsu' lvs Eun,Jxmsu_Only_Ot7,False,211,0.07786145,0.054915637,0.15131775,0.10365688,0.12024693
Thu Dec 02 15:39:41 +0000 2021,Goodmorning guys!I still can't believe I actually skipped my job before my 30's. I'm so humbled and really wanna share my joy with you so let's do a freakin' give-away of 2500 $UST! to participate:1. Retweet + like 2. Follow me 2500 $UST! That's all you gotta do! ,🌒,universe_yolo,False,11,0.3780168,0.3239606,0.49907127,0.1336212,0.24060054
Thu Dec 02 15:39:41 +0000 2021,FINALLY A SOONCHAN SELCA AFTER 1046 DAYS  https://t.co/lHky6janfM,ᰔ,Acousticharu,False,71,0.09297716,0.07398893,0.051034387,0.11185632,0.09556595
Thu Dec 02 15:39:41 +0000 2021,A map centered on Antarctica https://t.co/7Cr6VZiowQ,𓀒,devdarxnisawake,False,843,0.095234916,0.07157596,0.042333268,0.11069482,0.05397432
Thu Dec 02 15:39:41 +0000 2021,"When I was reading this morning's latest attack by Dan Bongino on Lin Wood, it occurred to me that all these grounds for grievance apply equally to Trump. https://t.co/5Yz11tQxhw",Carol Schneider,OneeghaCarol,False,1271,0.15518786,0.16207919,0.074710295,0.2578508,0.07459386
Thu Dec 02 15:39:41 +0000 2021,"Embiid putting up 13 points on 3-17 points... against Horford and Kanter, is just totally unacceptable. I'm sorry. Embiid has been great, but there's no reason they lose that game last night whatsoever.",Joseph Wagner,joey_wagss,False,312,0.07550901,0.048208922,0.039362475,0.107355855,0.08527964
Thu Dec 02 15:39:41 +0000 2021,Grandes!!!!!!,Huevoberto,Huevoberto2,False,13,0.08996683,0.042070776,0.03904427,0.08783528,0.04480561
Thu Dec 02 15:39:41 +0000 2021,Nothing beats a bit of football in the snow  https://t.co/ogRn2FRqLh,Ahmet Baş,ahmett_b81,False,42,0.07994305,0.057048135,0.09862896,0.15160914,0.12237999
Thu Dec 02 15:39:41 +0000 2021,When burn?  Now you can see the burn wallet update near real time.Every transaction a burn takes placehttps://t.co/JBAit6rBUS https://t.co/IE5v7RZhqa,Vexa Nia,NiaVexa,False,0,0.071761996,0.037429433,0.034855444,0.29646543,0.04313237
Thu Dec 02 15:39:41 +0000 2021,Nah man I've been laughing at this for 40 nights straight  https://t.co/dRDB4NOWrh,omar,heom0811,False,167,0.106910035,0.09558776,0.056961857,0.060219023,0.08602576
Thu Dec 02 15:39:41 +0000 2021,"""TEN IS A MIRACLE"" #TENLEE #TEN https://t.co/EKwYzFvrQX",𝟬𝟭:𝟱𝟰,bliss_0154,False,3527,0.101782136,0.099067055,0.063937016,0.067864865,0.07667368
Thu Dec 02 15:39:41 +0000 2021,"If you think Amy Coney Barrett should be at home tending to her husband instead of making decisions for our country based on her stale ass values, I like you.",Tactile Reptile,normljuana,False,176,0.69542736,0.5623896,0.730425,0.2178752,0.87554574
Thu Dec 02 15:39:41 +0000 2021,Gifts for you today #TAEYONG and Happy 8 Years Anniversary #TaeyongThankyou for hard work and thankyou for everything.. I Love You Leader NCT LEE TAEYONG  #8YearsWithTaeyong #ohwtaethyng #VoteTYOnStarPlay#tyongpeundeodoeo_8junyeon @voteforTaeyong #tyongbeuldabjang #taeyongbeobeul https://t.co/FznO6gNE7r,ఌ엘툥🌹,Elsplstrtyong,False,1455,0.12668554,0.123535715,0.15930888,0.1745014,0.107420206
Thu Dec 02 15:39:41 +0000 2021,"@conspiracyb0t They live in a country where everything wants to kill you- even kolas and kangaroos are vicious, so why did they ever gove theirs up to begin with?",ClearwaterBankruptcy,ClearwaterBK,False,1715,0.561362,0.37822104,0.22198734,0.8763936,0.048267636
Thu Dec 02 15:39:41 +0000 2021,"My tummy hurts, and I'm not sure if it's too much laughing, or too much mallows. Maybe both Thank you for coming by our chaotic Chubby Bunny/Whispering/Chaos Bomb defusal with @m0ffless It was so much fun and...too much mallows.  https://t.co/kQr8ojv8jg",Kunne🐰 | Illustrator | Vtuber,kunneart,False,709,0.14765896,0.114190266,0.066269726,0.32814974,0.04212243
Thu Dec 02 15:39:41 +0000 2021,@Ezzie_1234 OMG WHAT ARE YOU SAYING I'M SHAKING ARE YOU FRRRRR?????,Addaa,channieverse__,False,435,0.40321198,0.3538727,0.20099232,0.13640657,0.210778
Thu Dec 02 15:39:41 +0000 2021,@IceWyte @GGLimitless lmao I've been consider moving for the past day haha I think I will move tho with a %90 chance,Skytz,Skytz,False,57,0.18339099,0.1637556,0.26201573,0.28410724,0.20402922
Thu Dec 02 15:39:41 +0000 2021,"Not feeling well, give your more focus to voting, I'll be back in a whilePRATIK STANDS STRONG",Sandhu Saab,SandhuS16403678,False,0,0.25972155,0.22262801,0.15413427,0.26574954,0.1800571
Thu Dec 02 15:39:41 +0000 2021,@LaurD123 That's how I start mine and then I have to just dial it back. Don't want to set my bar too high,pete butera,peteybutes,False,1146,0.11511505,0.06343863,0.13600811,0.24820165,0.19313815
Thu Dec 02 15:39:41 +0000 2021,I'll be the first to say seafood is not suppose to be served in taco form.,Conspiracy or Fax?,mallydntshootum,False,1251,0.048604988,0.0221572,0.013705556,0.05295965,0.008756611
Thu Dec 02 15:39:41 +0000 2021,@ZeeNewsEnglish Quite alarming News it is just reported in reality #COVID19 unreported cases were much higher in #India #Pakistan I wonder people relaxing #coronavirus 5th Wave #India #Pakistani be careful guys wear #Facemask as #Covid_19 #Corona #OmicronVariant #SouthAfrica spread globally #WHO,Safi Khan,SafiKhanMagical,False,1298,0.09562681,0.06512551,0.079796076,0.09379597,0.060820684
Thu Dec 02 15:39:41 +0000 2021,Why did I expect it to start flying https://t.co/A3VzZVXSTM,Slayxy,Slayci,False,26,0.03945568,0.019544747,0.019136101,0.05996625,0.041232377
Thu Dec 02 15:39:41 +0000 2021,Private Sale!11Minutes is the first play2earn game series on the Blockchain. You can play new games with every session and win a life changing prize.#11Minutes #Play2Earn #NFTGame #brandpad #launchpad #ido #presale #privatesale https://t.co/dqU9wJPjbt,Gurcan Altinisik,AltinisikGurcan,False,84,0.2305085,0.25199696,0.20445554,0.10864618,0.17276058
Thu Dec 02 15:39:41 +0000 2021,he is a prince https://t.co/sXLCQxKS8A,ًmina ♡ SKZ 1ST DAESANG!!,kvrmina,False,585,0.0766067,0.07309128,0.04408818,0.046268493,0.051327027
Thu Dec 02 15:39:41 +0000 2021,A Legacy Worth Protecting----#technofanart #michaelfanart #dsmpfanart https://t.co/nzXdG4MuWD,Voyager the Consistently Inconsistent,VoyagerViv,False,205,0.07485131,0.05367738,0.043042887,0.074835956,0.06480089
Thu Dec 02 15:39:41 +0000 2021,@ENHYPEN_members ILYSM U WERE SO GOOD,chie ; in univ,jayhoonize,False,109,0.16011427,0.13343492,0.15718305,0.22445633,0.13572513
Thu Dec 02 15:39:41 +0000 2021,@SentinelCentral Chapter 2 season 5 because i had a lot of fun during that season then after that season it slowly started to get boring,dlkgaming-yt,DlkgamingY,False,1,0.08963245,0.04530194,0.056910418,0.087739184,0.040108863
Thu Dec 02 15:39:41 +0000 2021,Types of #MachineLearning Algorithm or Methods you should know as a beginner:Main categories are the following: * Supervised learning* Unsupervised Learning* Semi-supervised Learning* Reinforcement LearningBelow some info about this categories .1/5,Kishan Modasiya,kishumds,False,310,0.06385566,0.034947753,0.0555541,0.052215956,0.029539412
Thu Dec 02 15:39:41 +0000 2021,I vote #MAMAVOTE  for #lisa,PP,puechall,False,67,0.08365931,0.050849363,0.07332527,0.09170973,0.06226244
Thu Dec 02 15:39:41 +0000 2021,"My nose is bleeding almost nonstop bc of HHT and I think I'm pms-ing but I don't know for sure bc I don't get the actual periods anymore.I could go get the telangiectasias cauterized in my nose with ENT to stop the bleeding, but it's temporary and painful.+",Southern▪Libertine,HungryDixie,False,1678,0.18318324,0.13650234,0.15100944,0.3269352,0.13421962
Thu Dec 02 15:39:41 +0000 2021,TEN IS A MIRACLE#TENLEE #TEN #TEN_NCT2021,STREAM PMN,tendingfairy,False,13,0.2276946,0.19210796,0.18623976,0.1505479,0.14878476
Thu Dec 02 15:39:42 +0000 2021,I'm sure nothing illegal happened that night. https://t.co/llU3G6ob2D,Jordan,orloff_jordan,False,661,0.062055778,0.030717554,0.03534543,0.09529938,0.11701639
Thu Dec 02 15:39:42 +0000 2021,"Welcome December, may this be a magical month for you.It's the last month of the year. Let's do our best to make the most of it before we enter 2022.May you create a magical month of courage, strength, positivity and self-careSending love...Camilla https://t.co/8HuUUftRuM",Desiree,absolutdiva6969,False,152,0.035056442,0.0234511,0.020105312,0.049930558,0.039506294
Thu Dec 02 15:39:42 +0000 2021,"@inminivanhell @arospcgl I refused to sign the recall, I think parents were tricked and sold false information on the ""why"".  I got into a heated conversation with a parent asking me to sign and told her it's a slippery slope .  Total utter BS and a waste of money when we need money in the city now .",InMinivanHell,inminivanhell,False,11266,0.21672602,0.26210943,0.25004342,0.116276704,0.10554742
Thu Dec 02 15:39:42 +0000 2021,"@TradesTrey Trying to make us feel bad for you, making a mill in a month and that's all you have for PL in amc?",Eric LaRose,Elarose718,False,1,0.11364009,0.11068956,0.04756547,0.064044036,0.02205183
Thu Dec 02 15:39:42 +0000 2021,@julieorlemanski I'm sorry how fucking sucky and shame on TMR!,gretchen woertendyke,gwoertendyke1,False,430,0.9156528,0.80609506,0.93028474,0.2586395,0.7407407
Thu Dec 02 15:39:42 +0000 2021,My queen spent a great fraction of her powers to heal me. But that was not enough. She then fashioned me a Pseudo-Herrscher Core... to give me a new heart. The Core granted me a human form... and a girl's soul. But it was the new name that mattered most to me.,⛓,pathtoacheron,False,18,0.10884232,0.079598814,0.042884026,0.04743208,0.10005882
Thu Dec 02 15:39:42 +0000 2021,From #1YearwithTaeyong to #8YearsWithTaeyong  years may have passed but you'll always have me as your fan. Never doubted you since day 1 and I'll be here to witness how great you are as an artist years from now #TAEYONG #taeyong #tyongpeundeodoeo_8junyeon  https://t.co/p4AuiK7YAr,yooni,yongieecat,False,24,0.11050231,0.12562406,0.080845885,0.04858383,0.032646913
Thu Dec 02 15:39:42 +0000 2021,"I'm ready to be a gf, the streets ain't no fun",Monii B.🤍🤧🦂💸,MoniiBaggs,False,2442,0.24055797,0.12123646,0.16915995,0.3092102,0.25399485
Thu Dec 02 15:39:42 +0000 2021,FOLLOW MEMBERS TO BE INDICATED:LIST :https://t.co/Z1w06JY7jj* RETWEET HERE TO BE DISPLAYED!* FOLLOW ALL INDICATES I WILL BE ADDING SOME MORE TO THE LIST.(HAVE TO FOLLOW MEMBERS TO BE INDICATED),Moots Gallery ❣,MootsGallery,False,5844,0.14009164,0.12129588,0.13448368,0.29069123,0.100403875
Thu Dec 02 15:39:42 +0000 2021,"spare 14 followed for haley, i have to prove a point",log,travelinghes,False,436,0.045713633,0.017288297,0.03537199,0.096506834,0.100270584
Thu Dec 02 15:39:42 +0000 2021,ARE YOU TELLING ME,🎄Nicole🎄,supremehadid,False,5007,0.15485796,0.11736232,0.122847766,0.090141565,0.13724285
Thu Dec 02 15:39:42 +0000 2021,Brought himself back to a net lives saved/taken of 0,Bambino,_CrissoN,False,1284,0.10882189,0.11308722,0.07560031,0.10630159,0.05860166
Thu Dec 02 15:39:42 +0000 2021,Oh come on #AMC from +9% to -1%????? I am getting angry honestly ,Pourya Fazli,pourya_fazli,False,33,0.08718162,0.049906634,0.045778498,0.07932458,0.057699773
Thu Dec 02 15:39:42 +0000 2021,@luvlyIisa I'm not entirely sure but I don't think so? not that I know of,ivy,liathinker_,False,283,0.09784431,0.0519875,0.10507785,0.12617451,0.096980885
Thu Dec 02 15:39:42 +0000 2021,free agonize E00FCA94 :Battle IDI need backup!Lvl 150 Anima-Animus Corehttps://t.co/x0p2RoXS9z,kksxmsoejdslrfijnw,kksxmsoejdslrf1,False,1,0.04229098,0.024263388,0.020914702,0.07895621,0.03687162
Thu Dec 02 15:39:42 +0000 2021,@luvrfoot33 @KelseaKingdom @Stannerx69 @loverofcelebs99 @Jxxxohn2 @Kierabelalover @AgainSissyJade I LOVE the micro bikini look on her,luvrfoot33,luvrfoot33,False,2015,0.324928,0.16324592,0.34300414,0.32119307,0.64740604
Thu Dec 02 15:39:42 +0000 2021,I'm very naughty  https://t.co/fymDqVHlZv,𝑴𝒐𝒆,Moe_mrmoe,False,4023,0.12243024,0.08180823,0.11459497,0.12899332,0.19186182
Thu Dec 02 15:39:42 +0000 2021,"I opted for a (mostly) dry November and I think today  is the day that the bourbon comes back out.  Ladies, feel free to join me. #DobbsvJackson",Carole Simpson,CaroleS54218418,False,840,0.036417376,0.01711138,0.027397715,0.044417612,0.04288038
Thu Dec 02 15:39:42 +0000 2021,My https://t.co/cBRkGP0dsH needs fans but I love starting from nothing.... and making it something that's the real journey  https://t.co/sKFSqk8dXB,Bigboyjosh_,bigboyjosh_,False,106,0.15391862,0.08876172,0.11732325,0.10687468,0.24416864
Thu Dec 02 15:39:42 +0000 2021,"@helblythe This is heartbreaking , I can't begin to imagine your pain, may your beautiful child rest in peace",Joan Jones,weejoaniejones,False,261,0.44199637,0.32059076,0.22765844,0.43354684,0.13005568
Thu Dec 02 15:39:42 +0000 2021,I thank u for it all,kaitlyn.,__ohkaykaykay,False,1226,0.056708213,0.020922273,0.037454437,0.09248128,0.059070542
Thu Dec 02 15:39:42 +0000 2021,: DID YOU HEAR WE GOT A DAESANG? HOW DID WE GET A DAESANG?: THANKS TO STAY: THANKS TO WHO?: THANKS TO STAY: THANKS TO WHO?: THANKS TO STAY,Kira ⚡🐯 FIREWORKS 🎆 GAHO 1ST ALBUM✨,stay_AmyRale,False,317,0.1125326,0.07342674,0.056525704,0.16975582,0.06341355
Thu Dec 02 15:39:42 +0000 2021,omo the streets of London will be empty come march 5th 2022  e b like Davido gats tell O2 to expand their arena oo ,Elvis 2.0⁶𓅓⁶𓅓⁶𓅓,vvis1515,False,3752,0.26533696,0.2125673,0.16678427,0.41612306,0.24504696
Thu Dec 02 15:39:42 +0000 2021,Loving it...our programs reach all the way to elementary scholars! ,Brooke Martin,EducatorMar10,False,229,0.040102188,0.019744154,0.020325422,0.05622062,0.038633194
Thu Dec 02 15:39:42 +0000 2021, | Congratulations BTS for winning as the 'U+ IdolLive Popularity Award' at the 2021 Asia Artist Awards! ,maddy,kosmojeons,False,4120,0.062548146,0.030763032,0.03661921,0.1800972,0.05368802
Thu Dec 02 15:39:42 +0000 2021,@GoonerGirl1969 It's a shit hole. Hope u wallop them. Can see them pummelling you though ,mcfcbenji,bwilde47,False,518,0.93421173,0.85616595,0.9575429,0.38150182,0.49042273
Thu Dec 02 15:39:42 +0000 2021,Did you know? With @DPCS_Djibouti there is no longer a need to visit port documentation offices for container booking &amp; Pre-gate. Forwarders and transporters can now book their container slots online and print the port gate pass in less than 10 minutes. @dpfza @omar_hadi https://t.co/tqGFOThWco,Djibouti Shipping Company,CompanyDjibouti,False,965,0.066941656,0.053593587,0.08946479,0.05407519,0.06273881
Thu Dec 02 15:39:42 +0000 2021,@ENHYPEN_members SUNOO I MISSED YOU,͏͏ ͏,sunw2n,False,29,0.10126657,0.07794567,0.088172704,0.13351676,0.09991409
Thu Dec 02 15:39:42 +0000 2021,"$MNW is a supplychain gem! The next $VET IMO. Insanely good TOCENOMICS! $150M MC, $152M fully diluted!!!This is gonna fly hard!!! @RAFAELA_RIGO_@blockchainedbb@Sheldon_Sniper@crypto_birb@trader1sz@cryptomanran@TheEuroSniper",Gringo3000,Gringo576,False,50,0.21370363,0.2302741,0.16592589,0.13635644,0.12701915
Thu Dec 02 15:39:42 +0000 2021,Me as soon as I get anywhere: https://t.co/ClqL84IFmA,❄𝒮𝓅𝒾𝓃𝒹𝓇𝒾𝒻𝓉❄,intonerthree,False,284,0.04828455,0.021977616,0.02973473,0.07390146,0.108565405
Thu Dec 02 15:39:42 +0000 2021,"[#SCOUPS Weverse]211202 -23:44 KST- I've prepared a lot of words but I couldn't tell you since there was not enough time. But above everything, (our) precious and important Carats, I love you and thankyou#eseukubseu #SEVENTEEN #sebeuntin @pledis_17 https://t.co/OKjYabCysS",Allyson | VOTE SVT ON MAMA,Allyson052615,False,145,0.07895099,0.0659325,0.08301751,0.086610414,0.08683694
Thu Dec 02 15:39:42 +0000 2021,I vote for #MAMAVOTE #rose,skylar is IA,jenjendeukkieee,False,317,0.078169405,0.052392643,0.09290752,0.06996295,0.11349916
Thu Dec 02 15:39:42 +0000 2021,": STAY, I love you!",aliu,seungssck,False,1698,0.037926,0.01987476,0.02768123,0.048606116,0.07308783
Thu Dec 02 15:39:42 +0000 2021,"https://t.co/tQCFy7ZMOS #smokintoken #binance #binancesmartchain vision is to not only have the Smokin Token but to build a cryptoverse around our community with future projects, NFTs, and different types of contests.",Silky takyaan (tranche: french for $SLICE),silkytakyaan86,False,2647,0.04996169,0.032781426,0.022528695,0.03345718,0.022895746
Thu Dec 02 15:39:42 +0000 2021,"He rightly said ""every single day, every single moment 100% effort, no matter what the reward is,big or small."" Does the targeting of others stop him? Make him weak? A BIG NO. He knows what he wants and he will give his best to earn it. PRATIK STANDS STRONG",g.b_ot7,BTS_girl_ot7,False,10,0.1625202,0.12339088,0.05616467,0.23576699,0.030610869
Thu Dec 02 15:39:42 +0000 2021,"@ThatEricAlper ""Don't Give Up"", sang by @itspetergabriel and @KateBushMusic... A true #classic #gem !",LG Breton 🕶,lgbreton,False,1201,0.13598041,0.1417102,0.07048893,0.088908345,0.048303913
Thu Dec 02 15:39:42 +0000 2021,@ShehbazBadesha Your sister is the best gift for us also #ShehnaazGill #SidharthShukIa #SidNaaz #SidNaazBaaz love u three of u ,Sidnaaz World,SidnaazWorld9,False,2,0.24029255,0.16040227,0.3072913,0.25209695,0.37334895
Thu Dec 02 15:39:42 +0000 2021,Kurup breaks yet another record. The first time a Malayalam movie has been playing for four consecutive weeks.#kurup #recordbreaker #dulqersalman #dq  #malayalamcinema #MALAYALAMCInEMA #malayalamquotes #malayalamquotes #malayalamactress #malayalam #Cinema https://t.co/bKjDopYggb,KRISHNAN 🌟,_Krishnan__,False,419,0.063051336,0.040269114,0.041432004,0.048644412,0.029592255
Thu Dec 02 15:39:42 +0000 2021,"See, the truth is, your friends don't hate a fantastic being like you, they love you a lot! Promise.",positive Noah 💙,Noahposi,False,56,0.2400879,0.23248073,0.09020183,0.07777939,0.060910594
Thu Dec 02 15:39:42 +0000 2021,Modern genshin AU (may or may not be from the apocalypse au because that's what I'm famous for )#genshin #genshinart #genshinimpact #genshinimpactfanart #chongyun #chongyungenshinimpact #xingqiu #xingqiugenshinimpact #xiangling https://t.co/WzwxxMaAMr,atsuum??,atsuuummlmfaoo,False,4,0.087713525,0.06473825,0.09183389,0.08067479,0.09663307
Thu Dec 02 15:39:42 +0000 2021,Tell him to get tf in line,✮karla✮,_karlizzle__,False,125,0.14837453,0.1443724,0.11249913,0.11703362,0.07865451
Thu Dec 02 15:39:42 +0000 2021, #NFTGiveawayWin a OCTOPUS JESUS #6 NFTTo enter1  &amp; RT2 Follow @PRophetNFTpixel  &amp; @Abandons753 Tag 2 FriendsEnds 24hrs This is a very valuable NFT#NFTdrop #NFTgiveaways #NFTs #NFTCommunity #NFTshill #Giveaway https://t.co/KJZbFJSzZD,John,420JohnWeeed,False,3805,0.100666456,0.061791718,0.13700043,0.1465314,0.13973719
Thu Dec 02 15:39:42 +0000 2021,"#FENS2022 Young Investigator Training Programme launched!Sponsored by IBRO-PERC, the YITP is a unique opportunity for young researchers to undertake research projects for 2-3 weeks in France preceding #FENS2022Over 60 French labs involved!All info: https://t.co/cHX1FMGeBV https://t.co/D4lyVOclNP",FENS,FENSorg,False,25667,0.02515786,0.016431196,0.017815668,0.032347906,0.021820344
Thu Dec 02 15:39:42 +0000 2021,@CLOVERTOWN3 NO NO OMG I LOVE THIS SM,lia⚢⛲ flop era,lesbianmaiko,False,3446,0.1792408,0.09274548,0.17295568,0.40316418,0.2973657
Thu Dec 02 15:39:42 +0000 2021,"Nako also showing her support to her only dongsaengs, Annyeongz.  A cute proud Nako unnie.  https://t.co/Bn7eHxxSv1",kpophoe,ReveWiz1,False,7,0.12788393,0.124688126,0.09481372,0.078975014,0.23198313
Thu Dec 02 15:39:42 +0000 2021,I didn't think this was fucking real I had to watch the god damn episode to confirm https://t.co/45ASoP0a9F,CS:GO Right Hand,bfnifornis,False,23,0.87910056,0.56297326,0.96461487,0.10103933,0.46174157
Thu Dec 02 15:39:42 +0000 2021,@MONTANAof300 I got vaccinated... even got the booster. Going to Hawaii in a week... Going to stay at fly ass resorts and rent a Bentley and a Slingshot and eat at their best restaurants and swim and hangout on the beach... and not going to get COVID19. Waiting to laugh at your gofundme.,Bayard Hustlin',urfavehaitian,False,461,0.29836646,0.21169417,0.3630433,0.056882843,0.5053734
Thu Dec 02 15:39:42 +0000 2021,The secret of a happy life is respect. Respect for yourself and respect for others.PRATIK STANDS STRONG,Darryl Nill,DarrylNill,False,17,0.1319997,0.1137075,0.07893118,0.104186796,0.07096542
Thu Dec 02 15:39:42 +0000 2021,What a event this is. Can't imagine do many celebrity at one place. It's going to be fun here. @SunnyLeone @iamrohitshetty @advani_kiara @TheAaryanKartik @SaraAliKhan @lokmat#LokmatMostStylish https://t.co/pXo9Nen75Q,Yash,Yashrajput027,False,2073,0.14481403,0.12567888,0.24059552,0.11323508,0.15102364
Thu Dec 02 15:39:42 +0000 2021,"@averagebrowny I pray for you alot , that may Allah make your life as beautiful as you are ",Rubyy ✨,PrettyPooor,False,2489,0.26825994,0.18478349,0.22417787,0.20354655,0.2570579
Thu Dec 02 15:39:43 +0000 2021,Texas Governor Beto O'Rourke.Georgia Governor Stacey Abrams.Who else LOVES the sound of that? cc: @BetoORourke @staceyabrams,sylviacb,SYLSBC,False,4125,0.19136702,0.1994854,0.18419534,0.26761222,0.10397119
Thu Dec 02 15:39:43 +0000 2021,@SanchoWyklef U go loose 2nite,R̶E̶D̶ H̶U̶N̶T̶E̶R̶,imredhunter_,False,6777,0.20632476,0.16288748,0.21829922,0.14770682,0.18761136
Thu Dec 02 15:39:43 +0000 2021,"@Smokeyjoethepi1 @MartiniGuyYT @cryptocom Well if you want to know more,I have an ongoing mentorship program where I personally tutor traders to build their various portfolios. I'll advise you to join. DM me on my telegram https://t.co/PfZcPIvfMs",That Martini Guy B,MartinGuyYT_,False,0,0.14045452,0.094857045,0.13771506,0.20428886,0.20736231
Thu Dec 02 15:39:43 +0000 2021,Just posted a photo @ South Kolkata https://t.co/ienb6O1SID,Inward Edge Interio,InwardEdge06,False,0,0.053103957,0.035375055,0.03524231,0.043705255,0.04413442
Thu Dec 02 15:39:43 +0000 2021,@ku1deep What a way to out it. Maan gaye boss.,Amit Bhor,daamitt,False,3301,0.32006595,0.32301915,0.28120548,0.34809804,0.19939926
